,Avg_Satisfaction_with_previous_vote,Garden_sqr_meter_per_person_in_residancy_area,Yearly_IncomeK,Weighted_education_rank,Number_of_valued_Kneset_members,Overall_happiness_score,Will_vote_only_large_party_int,Most_Important_Issue_Environment,Most_Important_Issue_Social,Most_Important_Issue_Education,Most_Important_Issue_Healthcare,Most_Important_Issue_Financial,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Other,Most_Important_Issue_Military
66,129.82326129999998,288.2859136,535.7988143,266.3723155,13.0,657.6381964999998,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
67,36.90130328,407.9634909,406.6671611,131.2667807,12.0,492.9835989,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,139.6987343,411.517126,416.6331652,179.7164138,9.0,367.6416181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69,61.98938634,689.0421154000002,657.1580508,246.3806191,10.0,483.6343305,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,333.5892195,474.4537017,442.0952065,70.98498193,8.0,467.855184,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,86.49851423,,361.3472387,250.6318376,7.0,392.1470878,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
72,90.76322603,316.3486763,379.0505089,245.01823990000003,10.0,391.938213,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
73,565.0781843,140.78457509999996,332.1126767,,12.0,84.43974936,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
74,,370.6542532,476.2398373,152.6585808,8.0,422.4772631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75,39.95790658,299.5350711000001,340.9743793,272.3043685,6.0,406.863899,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,223.3489583,689.9140921000002,632.3075866,232.6982528,7.0,476.0038132,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
77,524.8034084,760.0095434,625.2920207000002,317.7680339,11.0,632.9416047999998,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
78,91.23018213,299.1929654,347.54354,275.6479235,6.0,388.5758535,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79,29.87093184,278.2933867,513.4542607,266.1269631,9.0,646.5903169,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
80,210.87547680000003,299.0672649,391.6320835,243.4602369,5.0,415.4108894,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
81,692.2133701,275.5593341,351.1670524,295.173002,11.0,620.8397382,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82,485.428117,741.8222046,269.35001760000006,597.3287306,13.0,4.8997885000000005,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
83,369.5582143,272.1344782,331.9085369,304.8624895,11.0,387.0234472,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
84,82.6052219,712.7996843999998,673.2902946,274.4463855,11.0,502.7543836,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
85,286.6631294,391.7559432,369.298906,169.931871,14.0,508.7914143,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
86,71.73342971,363.3468396,387.0677161,179.08481469999995,12.0,474.63104560000005,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,242.1229687,299.73755960000005,348.73859280000005,274.7753742,7.0,388.1230681,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
88,109.0634068,521.9428858,,69.367005,8.0,481.7303166,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
89,78.61504224,718.8536739,639.5490136,260.8735257,10.0,473.84395610000007,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,281.8636403,315.0701555,313.9235253,272.8852684,7.0,575.1190247999998,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
91,427.11879180000005,276.6098597,438.8653825,536.8548483,10.0,15.67311467,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
92,83.38645502,267.7068247,478.9130868,282.4905192,13.0,,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
93,285.1665887000001,406.5668732,395.3653708,205.0242343,5.0,350.4781559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
94,569.7668729,94.85753325,673.9522013,565.5211195,12.0,145.86111499999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,246.4888497,713.6700222999998,605.0642934,238.2297876,9.0,492.250968,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
96,232.5319571,333.3849552,391.747014,218.2702965,7.0,409.6526692,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
97,206.3863699,490.50380480000007,480.4225732,24.40887182,8.0,488.939274,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
98,64.84417144,325.0876357,368.3583655,245.2703755,10.0,389.3939334,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
99,149.0351741,371.2012965,,145.5140586,13.0,460.0031973,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100,33.45463318,349.4404567,410.0914584,188.557435,8.0,569.2977948,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,131.4627473,389.4111649,456.2034084,167.6474764,6.0,381.8575248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
102,73.51700749,296.5316589,494.9411065000001,231.80800950000003,15.0,610.950417,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,115.2827146,467.029799,490.2603867,40.83543475,9.0,477.9627925,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
104,399.2972736,252.5801532,554.2145944,267.9581,,412.5600748,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
105,174.3736295,320.9810816000001,379.8507141,244.1356996,6.0,385.4634741,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
106,21.856186,254.41565330000003,469.7724959,287.2781947,12.0,645.9568012,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
107,130.7049906,452.975471,543.9824152000001,112.4930378,5.0,407.7561689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
108,238.2056233,306.9247613,542.8163513,264.2797163,11.0,675.3068188999998,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
109,136.2169321,396.5301743,469.66511839999987,,6.0,545.6644947000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
110,152.17117030000003,295.1723793,348.6615078000001,262.9721474,11.0,565.5488895,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
111,112.6387106,359.4749413,402.5024019,193.0198238,9.0,410.5372779,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
112,84.45404003,501.4782375,416.580268,91.73800546,10.0,461.8578348,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
113,237.133042,567.8250267999998,421.5175304,107.3647163,9.0,472.297112,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
114,22.92421289,254.6091633,501.70636460000014,281.2356121,12.0,637.3822953,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
115,93.58044401,409.2738354,348.949102,176.9723742,12.0,483.5193899,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
116,59.72648872,376.4277624,395.0947097,173.87926240000004,12.0,437.08116280000013,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
117,196.9209833,713.8765817000002,674.3140323,276.9885386,7.0,524.3736844,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
118,19.77572881,435.0014991000001,401.4334934,119.8049316,13.0,479.6761149,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,103.5784606,303.8566085,525.2724015,235.407268,16.0,627.693608,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
120,116.6095896,467.4090414,402.3336308,108.0158707,8.0,467.3421055,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
121,75.22002277,422.6188168000001,333.5098592,183.6253169,7.0,503.38267760000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
122,,323.5155764,382.89119710000006,221.7731061,8.0,434.2574181,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
123,148.7536825,342.16396519999995,376.1279453,217.34530780000003,9.0,583.5612532,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
124,105.5223591,508.8297149,480.2529675,26.13543112,7.0,485.331953,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
125,337.0142188,455.2948581,437.5388945,187.6717034,8.0,328.7670334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
126,378.4602878,388.6131124,263.4575148,297.019351,16.0,640.9294462,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127,99.28598033,431.9738065,441.7669405,90.8955393,14.0,484.4004219,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,108.1231623,388.544112,391.7274147,188.7837367,12.0,392.790245,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
129,23.42358924,313.958375,526.9883427,237.8216066,13.0,645.6683208,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
130,179.9962381,431.7882919,428.8029531,119.1677186,11.0,566.925993,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
131,58.60322736,445.69304580000005,357.823833,152.2899108,13.0,494.6232704,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
132,217.2656621,351.6970495,378.77648010000013,203.0283657,10.0,432.6827633,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
133,159.31830369999997,395.6164415,440.430646,159.09690659999995,8.0,395.7532232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
134,355.5708153,422.2560183,0.479351089,550.7531774,10.0,718.549896,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
135,429.32009810000005,,429.5380211,140.27301210000002,13.0,401.6611668,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
136,111.8270121,479.1402747,435.0084022,72.51707023,10.0,475.51144050000005,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
137,213.0245076,400.3288431,420.36613960000005,127.6255918,13.0,496.4785762,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
138,87.40003009,248.62245980000003,488.9408506,294.2936928000001,12.0,652.6296337,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
139,315.1242154,500.1547116,463.3436613,60.01459214,8.0,452.4811599,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,263.995648,662.7897899000002,661.0993716,229.351824,7.0,487.804264,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
141,378.9451974,48.47083748,710.3457573,547.9819243,11.0,271.61377650000003,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
142,251.50396150000003,677.6738097,629.7493063,220.3327922,8.0,488.0135837,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,327.3113561,394.5397928,415.3224862,137.1455803,11.0,477.2673466,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
144,143.5281215,366.06984730000005,360.1343649,198.4503904,15.0,543.3921163,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
145,,329.7127669,366.5666185,239.3147916,7.0,397.6801074,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
146,67.38862088,523.4059771000002,467.9384643,50.3890823,6.0,468.96328330000006,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
147,196.0468656,436.41737310000013,401.0907244,148.40032230000003,12.0,409.4634856,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
148,249.6072332,322.0756140000001,391.3966303,230.0720472,8.0,402.62768430000006,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
149,200.0410005,507.5281535,477.6007522,81.49441477,10.0,422.00679360000015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
150,104.6041431,532.6267046,503.49532130000006,87.08524826,6.0,419.3332699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
151,57.1948113,387.3817188,415.5496074,,15.0,492.6668785,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,22.78612243,281.30798280000005,350.5411512,272.3616469,6.0,563.3776052999998,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
153,,308.7842253,340.281862,276.82123310000003,6.0,379.3491029,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
154,183.1893812,325.0489832,433.6472114,201.0731097,11.0,573.6195938,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
155,99.94881652,239.6886685,477.3808644,282.2558347,12.0,606.7461549,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
156,101.76492059999998,365.075712,422.2926608,155.8622638,12.0,492.9253115,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,121.3888889,457.2407514,418.0953498,93.53398201,12.0,485.4438768,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,127.0840622,406.9277173,378.2752821,173.7917194,8.0,417.9987502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
159,236.2910403,380.8529962,405.2171866000001,156.03176240000005,12.0,534.1485086,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,69.24055542,404.3101062,429.82479000000006,120.3623294,11.0,479.8511925,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
161,14.28239248,431.6348608,458.0831678,88.7470435,6.0,461.9838897,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
162,101.4481515,691.8206844,639.3344374,238.13161,7.0,477.6974603,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
163,101.2863275,308.4720661,374.4200795,252.9785941,7.0,392.5527887,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
164,9.523598748,446.4518475,374.2165809,,9.0,532.6441254,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
165,38.57078559,410.0270316,411.8075108,195.373364,8.0,350.675852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
166,145.6303153,307.2529187,409.4170042,233.5612775,7.0,404.1138495,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
167,357.7707965,1.576372395,210.87338280000003,695.6640032,14.0,110.2204572,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
168,112.4783652,470.8193245,428.2616547,97.41275711,8.0,559.0875894999998,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
169,158.2444895,512.3755356,481.698737,58.06015156,9.0,446.3074392,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,140.9558428,400.1973714,439.3572227,129.5209888,10.0,556.0140647000002,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
171,129.51287040000003,370.876768,459.00470139999993,172.161209,10.0,393.7641381,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
172,229.4816461,497.0374283,506.9426836,20.78270781,10.0,519.3634516,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,46.9156099,340.43868239999995,372.0974554,213.1782646,10.0,560.2170866,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,353.3418205,22.57441708,204.7445154,598.6602929,13.0,708.0460475,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
175,665.5087512,683.6376286000002,144.53348300000005,404.3298495,10.0,558.3386991,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
176,65.85463782,387.2498808,442.0205377,127.1770568,10.0,509.9898125,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
177,225.3371493,488.1075096,386.1975048,132.4396987,6.0,433.3079125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
178,242.62606890000004,406.1771831,470.3882193,116.4489024,13.0,437.7041867,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
179,100.2215683,388.2965593,511.764507,112.3499628,14.0,497.45994860000013,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
180,68.68636615,305.9809234,,230.9770729,15.0,625.0604352000001,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
181,764.7162834,200.4659622,329.2593743000001,593.9896246000002,13.0,16.31552328,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,495.628896,525.9235169,501.6005498,27.05948548,14.0,492.4088693,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,56.78656418,457.0981131,444.6473557,71.07461095,8.0,512.1290225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
